,1.imp.prs.pl,1.ind.prs.pl,1.ind.prs.sg,1.prs.pl.sbjv,1.sg.prs.cond,1.sg.prs.sbjv,2.ind.pl.pst,2.ind.sg.pst,2.pl.pst.sbjv,2.prs.cond.pl,2.sg.prs.cond,2.sg.pst.sbjv,3.ind.fut.pl,3.ind.fut.sg,3.pl.pst.sbjv,3.prs.pl.sbjv,3.sg.pst.sbjv,imp.prs.2.sg,ind.1.pl.ipfv,ind.1.pst.sg,ind.1.sg.ipfv,ind.3.pl.ipfv,ind.3.pl.pst,ind.3.prs.pl,ind.3.prs.sg,ind.3.sg.ipfv,ind.3.sg.pst,ind.fut.1.pl,ind.fut.1.sg,ind.fut.pl.2,ind.fut.sg.2,ind.pl.2.ipfv,ind.prs.2.sg,ind.sg.2.ipfv,inf,m.ptcp.pl.pst,m.ptcp.sg.pst,pl.1.prs.cond,pl.1.pst.sbjv,pl.3.prs.cond,pl.imp.prs.2,pl.ind.1.pst,pl.ind.prs.2,pl.prs.2.sbjv,ptcp.pl.pst.f,ptcp.prs,ptcp.sg.pst.f,sg.1.pst.sbjv,sg.3.prs.cond,sg.3.prs.sbjv,sg.prs.2.sbjv,stem
chanceler,['ɔ̃'],['wɔ̃'],['y'],"['d', 'jɔ̃']",['EtiʁE'],['aʃ'],['tit'],"['ø', 'a']","['O', 'asje']",['waʁje'],"['Eʁ', 'E']",['uas'],"['ud', 'ʁ', 'ɔ̃']",['ivʁa'],['Ekys'],['ɛɲ'],"['wa', 'ja']",['ɛ'],"['jɔ̃', 'v']",['ɛ̃'],"['ø', 'E']","['al', 'E']","['Eɲ', 'iʁ']",['ɛn'],"['E', 'ɛ']","['wa', 'jE']","['k', 'i']","['ud', 'ʁ', 'ɔ̃']",['ɑ̃dʁE'],"['yəʁ', 'e']",['oʁa'],['sje'],['jɛʁ'],"['al', 'E']","['o', 'e']",['Oly'],"['v', 'i']",['iʁjɔ̃'],['ʁisjɔ̃'],['oʁE'],"['E', 'je']",['fym'],"['k', 'e']","['was', 'je']",['ɛ̃t'],['Etɑ̃'],"['o', 'e']","['is', 'v']","['Øv', 'ʁE']","['E', 'ɛ']",['s'],['limit']
chancir,['ɥisjɔ̃'],"['uv', 'ɔ̃']","['ɔ', 'ʁ']","['ɔlv', 'jɔ̃']",['ivʁE'],['ɛɲ'],['it'],"['wa', 'ja']",['Etisje'],['oaʁje'],['tiʁE'],['fys'],"['ɛ', 'əʁ', 'ɔ̃']",['oʁa'],"['d', 'is']",['ɔ'],['ʁi'],['i'],['zjɔ̃'],"['i', 'v']","['wEa', 'Ea', 'jE']","['e', 'E', 'E']","['O', 'ʁiʁ']",['ɔ̃'],"['ɔ', 'ʁ']","['E', 'jE']",['ɛ̃'],"['jɛ̃dʁ', 'ɔ̃']","['i', 'ʁE']","['watʁ', 'e']",['miʁa'],"['k', 'je']",['jɛ̃'],['sE'],['dʁ'],['ɛ̃'],"['ɥ', 'e']",['Etiʁjɔ̃'],"['e', 'E', 'asjɔ̃']",['oʁE'],"['Ez', 'e']","['j', 'am']","['E', 'e']",['izje'],"['ø', 'e']",['sɑ̃'],"['w', 'e']",['is'],['vʁE'],[''],"['sw', 'a']",['kOEgzist']
changer,['wɔ̃'],"['o', 'ɔ̃']","['wa', 'jE']",['jɔ̃'],['oʁE'],"['ɛ', 'j']","['Ø', 'it']",['Eky'],['alysje'],"['dʁi', 'je']","['œ', 'əʁE']","['e', 'E', 'as']","['uʁ', 'ɔ̃']",['jɛ̃dʁa'],"['Ø', 'as']",['u'],['y'],['E'],"['e', 'jɔ̃']","['d', 'i']","['ə', 'E']","['waE', 'jE']",['Eɲiʁ'],['oz'],['a'],"['wEa', 'Ea', 'jE']","['Ø', 'a']","['kʁ', 'ɔ̃']","['Eʁ', 'E']","['əv', 'ʁe']","['Odʁ', 'a']","['al', 'je']",['a'],"['m', 'E']",['waʁ'],['je'],['ji'],"['ɛ̃dʁi', 'jɔ̃']","['Eɲ', 'isjɔ̃']","['od', 'ʁE']",['Eɲe'],['jam'],"['iz', 'e']",['nan'],['oz'],['Ezɑ̃'],['d'],['mis'],['udʁE'],['k'],['p'],"['pʁOv', 'k']"
chansonner,"['Et', 'ɔ̃']","['E', 'jɔ̃']",['ɛ̃'],['Ezjɔ̃'],['uvʁE'],"['œ', 'j']","['Ø', 'it']","['al', 'a']",['ʁisje'],"['jwa', 'jwaEʁje']","['E', 'əʁE']","['d', 'is']","['E', 'əʁ', 'ɔ̃']",['jEʁa'],['jas'],[''],"['d', 'i']","['E', 'ɛ']","['ə', 'jɔ̃']","['j', 'E']","['E', 'jE']","['v', 'E']",['miʁ'],['j'],"['v', 'a']","['w', 'E']",['Oly'],"['Eʁ', 'ɔ̃']",['OdʁE'],"['dʁ', 'e']","['E', 'əʁa']","['o', 'je']",['E'],"['waE', 'jE']",['je'],"['ə', 'n']",['nan'],"['ud', 'ʁijɔ̃']",['zisjɔ̃'],['vʁE'],['nan'],['ulym'],"['E', 'e']","['uvj', 'e']","['E', 'e']","['e', 'E', 'ɑ̃']","['o', 'e']","['d', 'is']","['uv', 'ʁE']",[''],['jɛʁ'],['Etuʁdi']
chanstiquer,"['al', 'ɔ̃']","['t', 'ɔ̃']","['ɥiø', 'ɥiø']",['yvjɔ̃'],"['y', 'ʁE']",['j'],"['j', 'at']",['ja'],['tisje'],"['Ø', 'əʁje']",['əʁE'],"['o', 'as']","['watʁ', 'ɔ̃']","['e', 'E', 'əʁa']","['O', 'ʁis']",['E'],['Eti'],"['wa', 'jE']",['jɔ̃'],['a'],"['Øv', 'E']",['sE'],"['ə', 'Eʁ']",['d'],['je'],"['O', 'E']",['fy'],"['waʁ', 'ɔ̃']",['ʁE'],['nan'],"['Ø', 'əʁa']","['E', 'je']","['wa', 'jE']","['o', 'E']",['waʁ'],['je'],['aly'],"['wa', 'ʁjɔ̃']",['lysjɔ̃'],"['Ø', 'əʁE']",['me'],['Ekym'],"['t', 'e']",['asje'],['ji'],['uɑ̃'],['Oly'],['nan'],['miʁE'],['ɛn'],['ɛt'],['Emɛ̃s']
chanter,"['d', 'ɔ̃']","['O', 'ʁ', 'ɔ̃']",['sɥi'],"['ə', 'n', 'jɔ̃']",['pʁE'],['sis'],['jat'],['uly'],['uasje'],['uvʁije'],['səʁE'],['zis'],"['Eʁʁ', 'ɔ̃']",['Odʁa'],"['ø', 'as']",['was'],"['al', 'a']",['jɛʁ'],['Ezjɔ̃'],"['ə', 'E']","['əv', 'E']","['av', 'E']",['ulyʁ'],['ø'],['E'],"['ø', 'E']",['ɛ̃'],"['jɛ̃dʁ', 'ɔ̃']",['oʁE'],"['aʁ', 'e']","['jwa', 'jwaEʁa']","['Eʁ', 'je']",['a'],"['p', 'E']","['Ø', 'iʁ']",['uly'],['d'],"['ʁ', 'jɔ̃']","['ø', 'asjɔ̃']",['ØvʁE'],"['e', 'v']","['E', 'am']","['əɛ', 'əɛzt', 'zt', 'e']","['wa', 'je']","['j', 'e']",['ɥɑ̃'],['vi'],['is'],"['Øv', 'ʁE']",['l'],"['waE', 'j']","['Op', 'ʁ']"
chantonner,"['Es', 'ɔ̃']",['sɔm'],"['wa', 'jE']",['Ezjɔ̃'],['OʁE'],[''],"['e', 'E', 'at']","['t', 'i']","['fys', 'je']","['E', 'əʁje']",['ivʁE'],"['ø', 'as']","['Øvʁ', 'ɔ̃']","['i', 'ʁa']",['is'],['v'],"['e', 'a']","['sw', 'a']","['iv', 'jɔ̃']",['Oly'],"['ə', 'E']","['uv', 'E']",['uEʁ'],['v'],['o'],"['j', 'E']",['zi'],"['Etiʁ', 'ɔ̃']",['EtiʁE'],"['i', 'ʁe']","['waE', 'waEʁa']","['t', 'je']",['a'],['tE'],"['ə', 'niʁ']","['al', 'e']","['Ø', 'e']",['waʁjɔ̃'],"['e', 'E', 'asjɔ̃']",['səʁE'],"['was', 'e']","['wa', 'jam']","['d', 'e']","['z', 'j', 'e']",['t'],"['wa', 'jɑ̃']",['aly'],"['O', 'as']","['Ø', 'əʁE']",['ɛn'],['u'],"['kOlab', 'ʁ']"
chantourner,"['ʁ', 'ɔ̃']",['wɔ̃'],['ɑ̃'],['jɔ̃'],"['œ', 'əʁE']","['sw', 'a']",['uat'],['a'],"['jas', 'je']","['wj', 'wjEa', 'Eaʁje']","['uv', 'ʁE']","['aɲ', 'is']","['Eʁʁ', 'ɔ̃']",['aʁa'],"['j', 'as']",['z'],['ɛ̃'],['je'],['əzjɔ̃'],"['ə', 'E']",['wE'],"['E', 'jE']",['ʁ'],['wav'],['u'],['EzE'],['ti'],"['Etiʁ', 'ɔ̃']",['udʁE'],"['ivʁ', 'e']",['Eʁʁa'],"['i', 'je']",['a'],['alE'],['tiʁ'],['d'],['ly'],['oʁjɔ̃'],"['e', 'asjɔ̃']",['ɑ̃dʁE'],"['k', 'e']","['k', 'im']","['Et', 'e']","['O', 'e']","['v', 'i']",['ɑ̃'],"['Ø', 'e']",['zis'],['ʁiʁE'],['je'],[''],['mɑ̃']
chaparder,['jɔ̃'],"['Eʁ', 'ɔ̃']",['u'],"['aɲ', 'ɔ̃']",['OʁE'],"['sw', 'a']",['ɥat'],"['k', 'i']",['ʁisje'],['tiʁje'],['tiʁE'],"['ø', 'as']","['Eʁ', 'ɔ̃']",['ɛ̃dʁa'],"['ə', 'as']",['ɛs'],"['t', 'i']",['aʃ'],"['k', 'jɔ̃']","['e', 'E', 'E']",['zE'],['zE'],"['iʁ', 'v']",['ɛt'],"['Ew', 'Ewa']",['tE'],"['o', 'a']","['kʁ', 'ɔ̃']",['OʁE'],"['waʁ', 'e']",['Odʁa'],"['je', 'v']",['E'],['EɲE'],"['j', 'e']",['k'],['Oly'],['əʁjɔ̃'],['ɥasjɔ̃'],"['əv', 'ʁE']","['e', 'E', 'e']",['akim'],"['s', 'e']","['t', 'je']",['k'],['mɑ̃'],"['ə', 'e']",['alas'],['yəʁE'],"['sw', 'a']",['oz'],"['fɔ̃', 'y']"
chapeauter,"['ə', 'n', 'ɔ̃']","['iv', 'ɔ̃']",['jɛʁ'],"['ə', 'jɔ̃']",['EtʁE'],['al'],"['Ø', 'it']","['e', 'E', 'a']","['E', 'asje']",['udʁije'],['OʁE'],"['O', 'ʁis']","['pʁ', 'ɔ̃']","['Eʁ', 'a']","['ø', 'as']",['nan'],['nan'],['aʃ'],['zjɔ̃'],['i'],['zE'],['jE'],"['v', 'iʁ']","['ɔ', 'ʁ']",['œ'],['wE'],"['Eɲ', 'i']","['Etiʁ', 'ɔ̃']","['ɛ̃d', 'ʁE']","['Ø', 'əʁ', 'e']","['u', 'ʁa']","['O', 'je']",['ɛ'],"['waE', 'jE']",['alwaʁ'],['u'],['Oly'],"['Øvʁij', 'ɔ̃']","['O', 'ʁisjɔ̃']",['tʁE'],['te'],['alym'],"['Øv', 'e']","['Et', 'je']",['je'],['Esɑ̃'],"['E', 'e']","['Eɲ', 'is']",['viʁE'],['v'],['p'],"['dEʁ', 'ʒ']"
chaperonner,"['E', 'jɔ̃']","['p', 'ɔ̃']",['nan'],"['əv', 'jɔ̃']","['E', 'əʁE']",['ɛ'],"['d', 'it']","['u', 'y']",['ɥasje'],['səʁje'],['miʁE'],['s'],"['uvʁ', 'ɔ̃']",['tʁa'],"['Ø', 'as']","['a', 'j']",['Eɲi'],"['ɔ', 'ʁ']",['sjɔ̃'],"['ə', 'E']",['EsE'],['jE'],"['y', 'ʁ']",['wa'],['œ'],['alE'],"['E', 'a']","['ɛ', 'əʁ', 'ɔ̃']","['ʁ', 'E']","['Eʁ', 'ʁe']",['uvʁa'],"['u', 'je']",['nan'],"['wEa', 'Ea', 'jE']",['kʁ'],['y'],['vi'],['viʁjɔ̃'],"['Eɲ', 'isjɔ̃']","['ɔ', 'əʁE']","['Ez', 'e']","['O', 'am']",['me'],['sisje'],"['ə', 'e']",['ɔlvɑ̃'],['p'],['vis'],['OdʁE'],['al'],['z'],['dEmaʁʃ']
chapitrer,"['aɲ', 'ɔ̃']","['s', 'ɔ̃']",['sɥi'],"['p', 'jɔ̃']",['watʁE'],['ɛt'],"['E', 'at']",['i'],"['e', 'asje']","['œ', 'əʁje']",['EtiʁE'],"['e', 'as']","['wj', 'wjEa', 'Eaʁ', 'ɔ̃']",['aʁa'],"['O', 'ʁis']","['waE', 'j']","['Ø', 'i']","['wa', 'jE']","['E', 'ɔ̃']","['Ø', 'i']","['al', 'E']",['nan'],"['ɛ̃', 'ʁ']",['l'],['u'],['əzE'],"['Eɲ', 'i']","['ɑ̃dʁ', 'ɔ̃']","['Odʁ', 'E']","['Oʁ', 'e']",['oʁa'],"['Es', 'je']",[''],['avE'],['ɛʁ'],"['e', 'E', 'e']",['ɛ'],"['i', 'ʁjɔ̃']",['Etisjɔ̃'],['vʁE'],['ue'],['im'],"['O', 'e']","['ɥisj', 'e']",['Oly'],['Etɑ̃'],['ji'],"['Eɲ', 'is']",['OdʁE'],['t'],['ɛɲ'],"['bʁak', 'n']"
charbonner,"['waE', 'jɔ̃']","['ən', 'ɔ̃']","['v', 'E']","['ən', 'jɔ̃']",['jɛ̃dʁE'],"['waE', 'j']",['alat'],[''],"['is', 'je']","['ɑ̃dʁi', 'je']","['Øv', 'ʁE']","['u', 'ys']","['Odʁ', 'ɔ̃']",['watʁa'],"['E', 'as']",['ɛɲ'],['Eti'],['u'],['ozjɔ̃'],['zi'],['lE'],"['Øv', 'E']",['alyʁ'],['œv'],['œ'],['lE'],['mi'],"['y', 'ʁ', 'ɔ̃']",['jɛ̃dʁE'],"['jiʁ', 'e']",['Odʁa'],"['k', 'je']",['i'],"['o', 'E']",['ɑ̃dʁ'],['o'],['y'],"['œ', 'əʁjɔ̃']","['p', 'isjɔ̃']",['oaʁE'],"['Eʁ', 'e']","['aɲ', 'im']",['je'],"['i', 'je']",['vi'],['Ezɑ̃'],"['Ø', 'i']",['alas'],"['y', 'ʁE']",['œv'],['z'],"['pɑ̃sj', 'n']"
charcuter,"['Øv', 'ɔ̃']",['nan'],['ø'],"['iv', 'jɔ̃']","['wj', 'wjEa', 'Eaʁ', 'E']","['wE', 'aj', 'aj']","['tz', 'tzizit']",['a'],"['Ø', 'isje']",['ʁiʁje'],['ʁiʁE'],['was'],"['ud', 'ʁ', 'ɔ̃']",['watʁa'],"['o', 'as']","['sw', 'a']",['uly'],['ɑ̃'],"['t', 'jɔ̃']","['O', 'ʁi']","['was', 'E']","['O', 'E']","['E', 'Eʁ']",['p'],['o'],"['u', 'E']","['E', 'a']","['waʁ', 'ɔ̃']","['waE', 'waEʁE']","['Ø', 'əʁ', 'e']",['jiʁa'],"['o', 'je']",['jɛʁ'],['lE'],['Øvwaʁ'],['je'],"['e', 'E', 'e']","['Eʁ', 'jɔ̃']","['t', 'isjɔ̃']",['EtiʁE'],['ʁe'],['nan'],['Eɲe'],"['p', 'je']","['O', 'ʁt']","['O', 'sɑ̃']","['O', 'e']",['alys'],"['ʁ', 'E']",['l'],['p'],['Ekstiʁp']
charger,"['E', 'jɔ̃']","['j', 'ɔ̃']","['wa', 'jE']","['Øv', 'jɔ̃']","['waE', 'waEʁE']",['iz'],"['O', 'ʁi', 't']","['al', 'a']","['ulys', 'je']",['miʁje'],"['wj', 'wjEa', 'Eaʁ', 'E']","['Ø', 'as']","['y', 'ʁ', 'ɔ̃']",['uvʁa'],['Etis'],['nan'],"['i', 'v']",['ɥis'],"['u', 'jɔ̃']","['d', 'i']","['ɥ', 'E']",['EzE'],['ziziʁ'],['œl'],"['v', 'a']",['tE'],['ji'],"['miʁ', 'ɔ̃']","['wj', 'wjEa', 'Eaʁ', 'E']",['Øvʁe'],['tiʁa'],"['iv', 'je']",['y'],['zE'],['jiʁ'],"['e', 'e']","['Et', 'e']",['Odʁijɔ̃'],"['u', 'ysjɔ̃']","['ud', 'ʁE']","['ø', 'e']",['zizim'],['Ete'],"['E', 'e']","['w', 'e']",['ənɑ̃'],['k'],"['ø', 'as']","['waE', 'waEʁE']",['sis'],['œv'],['t']
charlataner,['ɥisjɔ̃'],"['Ø', 'ɔ̃']",['o'],['izjɔ̃'],"['uv', 'ʁE']",['œv'],['alyt'],"['wa', 'ja']",['uasje'],['Eʁje'],"['iʁ', 'E']",['is'],"['Eʁʁ', 'ɔ̃']",['ivʁa'],"['is', 'v']",['ɛ'],"['i', 'v']",['i'],"['o', 'jɔ̃']","['t', 'i']","['m', 'E']",['ozE'],"['o', 'Eʁ']","['ɔ', 'ʁ']",[''],"['al', 'E']","['ø', 'a']","['waE', 'waEʁ', 'ɔ̃']",['viʁE'],"['miʁ', 'e']",['watʁa'],"['ə', 'n', 'je']",['y'],['zE'],"['ulw', 'aʁ']",['Oly'],['je'],"['Ø', 'əʁjɔ̃']",['nan'],"['ɛ', 'əʁE']","['əv', 'e']",['jim'],"['ul', 'e']",['aʃje'],"['w', 'e']",['ʁɑ̃'],"['o', 'e']",['is'],"['uv', 'ʁE']",['v'],['v'],['ʁapɔʁt']
charmer,"['Eʁ', 'ɔ̃']","['e', 'ɔ̃']",['nan'],"['E', 'ɔ̃']","['u', 'ʁE']","['ɛ', 'j']",['it'],['ja'],"['e', 'E', 'asje']",['oaʁje'],['yəʁE'],"['Ø', 'as']","['jwa', 'jwaEʁ', 'ɔ̃']","['jɛ̃d', 'ʁa']",['lys'],['l'],"['o', 'a']",[''],"['waE', 'jɔ̃']","['v', 'i']","['Eɲ', 'E']","['z', 'E']",['miʁ'],['ɛt'],['a'],['alE'],"['Ø', 'a']","['viʁ', 'ɔ̃']",['watʁE'],"['ɛ̃d', 'ʁ', 'e']","['waE', 'waEʁa']","['iv', 'je']",['jɛʁ'],['aɲE'],['viʁ'],['z'],"['ə', 'e']",['tiʁjɔ̃'],['uasjɔ̃'],"['əi', 'əiʁE']","['swa', 'je']",['mim'],"['p', 'e']","['wa', 'je']",['mi'],['Eɲɑ̃'],['oz'],['was'],"['waE', 'waEʁE']",['s'],['ɛ'],['kɔ̃sɑ̃']
charpenter,['ɔ̃'],"['uv', 'ɔ̃']",['i'],['jɔ̃'],"['iʁ', 'E']",['E'],"['Ø', 'it']","['Ø', 'a']","['is', 'je']",['Øvʁije'],['oaʁE'],"['ø', 'as']","['miʁ', 'ɔ̃']",['vʁa'],['as'],['ø'],"['E', 'a']",['E'],"['y', 'jɔ̃']","['Ø', 'E']",['tE'],"['wa', 'jE']","['O', 'ʁiʁ']",['ɛ'],['ɑ̃'],"['Eʁ', 'E']",['fy'],"['ivʁ', 'ɔ̃']","['O', 'ʁiʁE']","['ʁiʁ', 'e']","['e', 'E', 'əʁa']","['ɔlv', 'je']",['ø'],"['m', 'E']",['ʁiʁ'],"['Ø', 'e']","['ə', 'n']","['dʁi', 'jɔ̃']",['wasjɔ̃'],"['Odʁ', 'E']","['u', 'e']",['alam'],"['ɥ', 'e']",['aɲe'],['i'],['uvɑ̃'],"['Ø', 'i']",['fys'],['vʁE'],['ɛs'],"['ɔ', 'ʁ']",['dan']
charrier,"['yv', 'ɔ̃']","['wEa', 'Ea', 'jɔ̃']",['je'],"['e', 'jɔ̃']","['i', 'ʁE']",['nan'],['tit'],['zi'],['Olysje'],['Øvʁije'],"['uv', 'ʁE']","['v', 'is']","['dʁ', 'ɔ̃']",['Etʁa'],['Olys'],['d'],"['Eɲ', 'i']",['jɛ̃'],"['O', 'jɔ̃']",['ly'],['yvE'],['EjE'],"['iʁ', 'v']",['ɛz'],['jɛ̃'],"['Eɲ', 'E']",['fy'],"['udʁ', 'ɔ̃']",['ɛ̃dʁE'],['tʁe'],['əʁa'],"['al', 'je']",['ɛ'],['ɔlvE'],['kʁ'],['Eky'],['p'],['tiʁjɔ̃'],"['Eɲ', 'isjɔ̃']","['O', 'ʁiʁE']",['aɲe'],['Etim'],"['es', 'e']","['u', 'je']","['ə', 'e']",['nan'],['ut'],"['d', 'is']",['səʁE'],['ɛɲ'],['t'],['dEdi']
chasser,"['yv', 'ɔ̃']","['ʁ', 'ɔ̃']",['jɛ̃'],"['O', 'ɔ̃']",['tʁE'],['aʃ'],"['Ø', 'at']","['E', 'a']",['ʁisje'],['əʁje'],"['ʁ', 'E']","['Eɲ', 'is']","['uʁ', 'ɔ̃']",['Odʁa'],['zis'],['ɛɲ'],['uly'],"['sw', 'a']","['ə', 'jɔ̃']",['ɥE'],['E'],['EɲE'],['alyʁ'],['ɛ'],"['Ew', 'Ewa']","['ə', 'n', 'E']",['mi'],"['əvʁ', 'ɔ̃']",['udʁE'],['vʁe'],"['Oʁ', 'a']","['Ø', 'je']",['ɛ̃'],"['uv', 'E']",['ʁ'],"['Ø', 'e']","['Ø', 'e']","['wj', 'wjEa', 'Eaʁjɔ̃']","['akis', 'jɔ̃']",['OʁE'],"['Øv', 'e']",['zizim'],"['yv', 'e']",['nan'],"['ə', 'e']","['wEa', 'Ea', 'jɑ̃']",['t'],['jas'],"['Odʁ', 'E']",['aj'],['nan'],['ɛ̃stit']
chatouiller,"['d', 'ɔ̃']","['aɲ', 'ɔ̃']","['ɥiø', 'ɥiø']",['uvjɔ̃'],['EtiʁE'],['l'],"['Ø', 'at']","['d', 'i']",['wasje'],['nan'],['iʁE'],"['ø', 'as']","['kʁ', 'ɔ̃']","['ɔ', 'əʁa']",['zis'],['oz'],"['t', 'i']","['øœ', 'øœ', 'j']","['O', 'ɔ̃']","['d', 'i']",['uE'],"['O', 'E']","['fy', 'ʁ']",['ɛ'],['ɛ'],['jE'],['Eti'],"['viʁ', 'ɔ̃']","['ɛ̃d', 'ʁE']","['E', 'əʁ', 'e']",['ɑ̃dʁa'],"['E', 'je']","['ou', 'oulv']",['ɔlvE'],['avwaʁ'],['vi'],"['e', 'e']","['wa', 'ʁjɔ̃']",['misjɔ̃'],['OʁE'],['ve'],['ym'],"['es', 'e']","['swa', 'je']","['O', 'ʁt']",['ʁɑ̃'],['i'],['mis'],"['E', 'əʁE']",['z'],[''],['ʁəplas']
chatoyer,"['ʁ', 'ɔ̃']","['wEa', 'Ea', 'jɔ̃']",['E'],"['al', 'jɔ̃']",['iʁE'],['ʁ'],"['wa', 'jat']",['ly'],"['Ø', 'isje']",['ʁiʁje'],"['E', 'əʁE']",['vis'],"['jɛ̃d', 'ʁɔ̃']",['vʁa'],"['e', 'E', 'as']","['wE', 'aj', 'aj']","['wa', 'ja']",['wa'],"['al', 'jɔ̃']","['d', 'i']","['al', 'E']","['Eʁ', 'E']",['iʁ'],['ø'],['ɔ'],"['p', 'E']","['O', 'ʁi']","['pʁ', 'ɔ̃']","['iʁ', 'E']","['əʁ', 'e']","['jwa', 'jwaEʁa']",['Eɲe'],['jɛʁ'],['yvE'],['ɔʁ'],"['Et', 'e']",['ti'],"['od', 'ʁ', 'jɔ̃']","['jas', 'jɔ̃']","['jɛ̃d', 'ʁE']","['tz', 'tz', 'e']","['wa', 'jam']","['l', 'e']","['swa', 'je']","['e', 'e']",['əzɑ̃'],"['ø', 'e']",['is'],"['Øv', 'ʁE']","['œ', 'j']",['s'],['tɑ̃buʁin']
chatter,"['v', 'ɔ̃']","['iz', 'ɔ̃']",['jɛʁ'],"['y', 'jɔ̃']",['pʁE'],['ɔ'],"['u', 'yt']","['i', 'v']","['O', 'ʁisje']","['od', 'ʁ', 'je']",['OdʁE'],"['e', 'E', 'as']","['viʁ', 'ɔ̃']",['uvʁa'],"['p', 'is']","['wE', 'aj', 'aj']",['ɛ̃'],"['v', 'a']",['nan'],"['w', 'E']","['k', 'E']","['Et', 'E']","['O', 'Eʁ']",['j'],[''],"['Ø', 'E']","['e', 'E', 'a']","['ɛ̃dʁ', 'ɔ̃']",['ʁiʁE'],['Odʁe'],"['Ø', 'əʁa']",['yvje'],['y'],"['u', 'E']","['ə', 'niʁ']",['e'],['ly'],['tiʁjɔ̃'],['jasjɔ̃'],"['Øv', 'ʁE']","['ɥ', 'e']","['O', 'am']","['l', 'e']","['Øvj', 'e']",['ut'],['əzɑ̃'],['aly'],['as'],"['u', 'ʁE']",['l'],['d'],"['t', 'k']"
chauffer,"['yv', 'ɔ̃']","['ʁ', 'ɔ̃']",['sɥi'],"['O', 'jɔ̃']","['ɔ', 'əʁE']",['nan'],"['t', 'it']",['Oly'],"['ø', 'asje']","['E', 'əʁje']",['iʁE'],['as'],"['tiʁ', 'ɔ̃']","['Odʁ', 'a']",['Ekys'],['as'],['Oly'],['ɛ̃'],"['al', 'jɔ̃']","['e', 'E']","['o', 'E']","['t', 'E']","['Ø', 'Eʁ']",['z'],['ɛ'],"['Eʁ', 'E']",['ti'],"['əʁ', 'ɔ̃']",['ɛ̃dʁE'],"['iʁ', 'e']",['pʁa'],"['e', 'E', 'e']",['wa'],"['Øv', 'E']",['ɔʁ'],['i'],"['Ø', 'i']","['waE', 'waEʁjɔ̃']","['ɛ̃s', 'jɔ̃']","['y', 'ʁE']",['e'],['nan'],"['Ez', 'e']","['O', 'ʁi', 'je']","['e', 'E', 'e']","['E', 'ɑ̃']","['E', 'e']",['Eɲis'],"['y', 'ʁE']",[''],['ɔlv'],['iʁad']
chauler,"['t', 'ɔ̃']","['waE', 'jɔ̃']",['nan'],"['əv', 'jɔ̃']",['tʁE'],['ɔlv'],['t'],['ly'],['lysje'],['ʁje'],"['ud', 'ʁE']","['v', 'is']","['tʁ', 'ɔ̃']",['əvʁa'],"['O', 'as']",['i'],"['t', 'is']",[''],"['l', 'jɔ̃']","['ø', 'E']","['Et', 'E']",['alE'],"['ø', 'Eʁ']",['z'],['u'],['EɲE'],['ti'],"['ɛ', 'əʁ', 'ɔ̃']",['vʁE'],"['Eʁ', 'e']",['tiʁa'],"['ø', 'je']",['ɛ̃'],"['j', 'E']",['ɛ̃dʁ'],['vi'],['p'],"['pʁi', 'jɔ̃']","['k', 'isjɔ̃']",['ʁE'],"['O', 'ʁe']","['O', 'ʁim']","['ul', 'e']","['Eʁ', 'je']",['ut'],['Esɑ̃'],['ʁt'],['Olys'],"['e', 'E', 'əʁE']",['z'],['ʁ'],['pitʃ']
chausser,"['Eʁ', 'ɔ̃']","['Et', 'ɔ̃']",[''],"['wa', 'jɔ̃']",['EtiʁE'],['i'],"['ə', 'at']",['aly'],['jasje'],"['uʁj', 'e']",['OdʁE'],"['aɲ', 'is']","['wj', 'wjEa', 'Eaʁ', 'ɔ̃']",['əvʁa'],['akis'],['ɔlv'],"['wa', 'ja']","['E', 'ɛ']","['d', 'jɔ̃']","['t', 'i']",['tE'],"['O', 'E']","['ɛ̃', 'ʁ']",['t'],"['E', 'ɛ']",['ənE'],"['O', 'ʁi']","['waʁ', 'ɔ̃']","['u', 'ʁE']","['miʁ', 'e']",['Eʁa'],['əzje'],"['ɔ', 'ʁ']","['wEa', 'Ea', 'jE']",['Eziʁ'],['z'],"['Ø', 'i']","['Øvʁij', 'ɔ̃']","['aɲ', 'isjɔ̃']","['əi', 'əiʁE']",['ve'],"['O', 'am']",['ue'],"['ø', 'je']",['ɛ̃t'],['zɑ̃'],['i'],['tis'],"['uv', 'ʁE']",['v'],['k'],"['dEzap', 'ʁ']"
