,ACC.PL,ACC.SG,DAT.PL,DAT.SG,GEN.PL,GEN.SG,INS.PL,NOM.PL,INS.SG,NOM.SG,VOC.PL,VOC.SG,STEM
demon,['hove'],"['l', 'a']",['sima'],['Li'],"['lov', 'a']",['a'],['rima'],['eri'],"['a', 'om']","['h', 'a']",['sti'],['li'],['titoist']
demonizacija,['ga'],['er'],"['sci', 'ma']","['s', 'ku']","['čev', 'a']","['L', 'a']",['im'],"['t', 'a']","['p', 'om']","['šk', 'a']",['ćo'],"['t', 'ku']",['vrlin']
demonstrant,['jele'],['bu'],"['N', 'ima']",['cu'],"['zak', 'a']","['p', 'a']",['jama'],['Ludi'],['nom'],['sAo'],"['t', 'a']",[''],['napredovaN']
dendi,"['k', 'ce']","['š', 'c', 'a']",['šima'],['si'],"['v', 'a']","['N', 'a']",['om'],['di'],['bom'],['bA'],[''],['oče'],['klad']
dendrokronologija,['e'],['dAk'],['ma'],['zu'],['eri'],['ge'],['čevima'],['ške'],['im'],['zAk'],['zovi'],['ko'],['prst']
denotacija,"['k', 'ce']",['vo'],"['š', 'cima']",[''],['ci'],['me'],['im'],"['s', 'kovi']","['č', 'em']",['zAk'],['ji'],['le'],['servis']
dental,['ga'],['ta'],['mama'],['su'],['di'],"['š', 'ka']",['gama'],"['h', 'a']",['ću'],['dAk'],['čevi'],['le'],['suvenir']
denuncijacija,['čeve'],,"['N', 'ima']",['gu'],[''],['li'],['čađu'],"['k', 'ci']","['č', 'em']",['sAk'],['ove'],['bo'],['svadLivost']
denuncijant,['je'],['je'],['Lima'],['ci'],"['sak', 'a']","['š', 'ka']",,['ke'],['šLu'],"['s', 'k']","['p', 'ci']","['a', 'u']",['imputacij']
deo,"['s', 'ce']",['z'],['tkama'],['vu'],"['n', 'a']",['ina'],"['p', 'cima']",['ke'],['ri'],['lAk'],['ke'],['tko'],['zubaric']
deoba,"['m', 'a']","['a', 'a']",['bama'],['su'],['ju'],"['č', 'ca']",['hama'],['di'],"['š', 'cem']",['sAc'],['o'],['hu'],['idiom']
deontologija,['jele'],['sAo'],['Lama'],['Lu'],['čadi'],['sti'],['kovima'],"['p', 'a']",['hom'],['va'],['ši'],['o'],['zaručnic']
depo,"['a', 'e']","['z', 'a']",['zovima'],['šci'],"['et', 'a']","['k', 'ca']",['ovima'],"['p', 'a']",['inom'],['go'],['adi'],"['s', 'ku']",['radnic']
deponij,"['l', 'ke']",['Ac'],['gama'],"['š', 'cu']","['gac', 'a']","['s', 'a']",['hama'],,['ju'],['g'],['ga'],['šče'],['sporazum']
depopulacija,"['h', 'a']","['l', 'a']","['zi', 'ma']",,"['k', 'a']",[''],['čevima'],['govi'],"['s', 'kom']",['in'],['ji'],"['pč', 'e']",['razumLivost']
depresija,,"['s', 'c', 'a']",['čevima'],"['s', 'ku']","['v', 'a']","['š', 'ka']",['stima'],['ši'],['im'],['bA'],['zovi'],['ine'],['tolerancij']
deran,[''],['šku'],['nima'],"['l', 'ku']",['u'],['be'],['lima'],['be'],['škom'],,['je'],['tko'],['limit']
derbi,['sti'],['čoveka'],['mima'],['ome'],"['hov', 'a']",['ha'],['adi'],['zovi'],"['č', 'em']",['gAc'],['ti'],['čoveče'],['šup']
derivacija,['ti'],"['A', 'm']","['a', 'ima']","['š', 'cu']",['ki'],"['š', 'ca']",['škama'],['di'],['eri'],['dac'],"['p', 'ci']","['lč', 'e']",['grejpfrut']
derište,['love'],"['a', 'a']",['kama'],['u'],['adi'],['ge'],['bama'],['jeli'],['jem'],['ga'],['lci'],"['pč', 'e']",['utopij']
dernek,,,"['šci', 'ma']",[''],"['v', 'a']",['ke'],['stima'],['ci'],"['a', 'kom']","['s', 'k']","['n', 'a']",['u'],['satelit']
derviš,['jele'],['bu'],['kima'],"['N', 'u']","['s', 'a']",['eri'],"['jeli', 'ma']","['v', 'a']",,['h'],['ti'],"['ćč', 'e']",['metro']
desert,['zove'],['sAc'],['i'],['ome'],"['sak', 'a']",['ina'],['jama'],"['a', 'i']",['em'],['stAk'],['ga'],['u'],['hemofilij']
desetar,['a'],['bu'],['kama'],['etu'],[''],"['p', 'a']",['šima'],"['n', 'ovi']",['etom'],['g'],[''],['gu'],['debeL']
desetina,['be'],['ćAc'],['čadi'],['ri'],"['kov', 'a']",['ta'],"['š', 'cima']",['si'],['li'],"['tk', 'a']","['k', 'ci']","['p', 'e']",['sestričn']
desetka,"['š', 'ce']",['ko'],"['scim', 'a']",['ju'],['ava'],['a'],"['jeli', 'ma']",['Ludi'],['nom'],['Ao'],"['t', 'a']",['jo'],['pak']
desetleće,['ad'],['Ao'],"['a', 'cima']","['š', 'ku']",['u'],"['jel', 'a']",['zovima'],"['s', 'kovi']","['k', 'cem']",['g'],"['m', 'a']","['a', 'u']","['ekspresioniz', 'm']"
desetnik,['le'],['mo'],['stima'],['zu'],"['a', 'ak', 'a']",['le'],"['s', 'kovima']",['le'],"['š', 'cem']",['z'],"['a', 'ci']",['ne'],['klip']
desetogodišNak,['be'],['Ao'],"['scim', 'a']",['ku'],"['et', 'a']","['s', 'a']",['ćom'],"['a', 'ci']",['šću'],['tAk'],"['p', 'a']",['li'],['nazivni']
desetogodišNica,['oce'],['ho'],"['ići', 'ma']","['N', 'u']","['tac', 'a']","['s', 'a']",['vama'],['ri'],['vom'],['dac'],['si'],"['pč', 'e']","['pustiNašt', 'v']"
desnica,['eri'],['ku'],"['lci', 'ma']",['etu'],['li'],"['p', 'a']",['jima'],['ga'],['i'],"['j', 'a']",['me'],['ne'],['er']
desnik,"['k', 'ce']",['z'],"['mi', 'a']",['etu'],"['ak', 'a']","['k', 'ca']","['ć', 'cima']",['eri'],"['p', 'om']",[''],['ti'],['di'],['noć']
desničar,['ove'],['o'],['tima'],['ku'],"['et', 'a']",['je'],['jima'],"['p', 'i']",['tkom'],"['j', 'a']",['adi'],['je'],['klon']
despot,,['Ac'],"['s', 'cima']",['oj'],"['zov', 'a']","['a', 'ka']","['p', 'ima']",['si'],['ri'],['ma'],['me'],['ri'],['mornaric']
despotizAm,['ške'],['tAc'],['erima'],['šci'],['ju'],['la'],['ima'],"['p', 'a']",['šću'],['st'],['u'],['ne'],['šlem']
despotstvo,['love'],['Ao'],['i'],['nu'],['će'],"['n', 'a']",['jama'],"['n', 'ovi']",['gom'],['čovek'],['o'],['sli'],"['formaliz', 'm']"
destinacija,,['dAc'],['bama'],['nu'],"['ov', 'a']","['š', 'ca']",['ovima'],['ci'],['čovekom'],['zAc'],['si'],['jele'],['jasmin']
destrukcija,['ve'],"['s', 'a']","['ma', 'a']",['ti'],"['l', 'a']",['le'],['ma'],['ške'],"['a', 'kom']",['i'],['sci'],['Lu'],['budoar']
detAo,['be'],['l'],['škama'],['li'],"['j', 'a']",['ja'],"['mi', 'a']","['m', 'a']",['om'],['lAc'],['adi'],,['zvekan']
detaL,"['s', 'ce']",['h'],['cima'],,"['čev', 'a']",['a'],"['p', 'cima']",['si'],"['ć', 'cem']",['žAk'],"['ć', 'ci']","['lč', 'e']",['mudroslovL']
detektiv,"['a', 'e']","['oc', 'a']",['tkama'],"['N', 'u']",['sli'],"['š', 'ka']",['rima'],['zovi'],"['p', 'om']",['žAc'],"['p', 'i']",['ško'],['imperij']
detektor,['a'],"['s', 'a']","['zi', 'ma']",['nu'],"['zak', 'a']","['a', 'ka']","['N', 'ima']",['ke'],['inom'],[''],['šci'],['Ao'],['verist']
detelina,['li'],['zAc'],['ma'],['di'],['čadi'],"['p', 'a']",['slima'],"['c', 'a']",['ri'],['Ao'],['adi'],['sti'],['talisman']
determinizAm,['ve'],['bA'],['lovima'],['ma'],"['dac', 'a']","['jel', 'a']",['ma'],['ji'],['mom'],['ho'],['jeli'],['ho'],['klimaks']
detešce,['ške'],['i'],['kima'],"['l', 'ku']","['zov', 'a']",['sti'],"['ć', 'cima']",['ve'],"['ć', 'cem']",['ka'],['me'],['hu'],['koordinacij']
detiNstvo,['eve'],['ne'],"['s', 'cima']",['vu'],['li'],['e'],['ađu'],['ti'],['jem'],['lAc'],['sli'],['mo'],"['pič', 'k']"
detlić,['eve'],['vo'],"['k', 'cima']",['ri'],['a'],['ti'],['lima'],"['p', 'i']","['p', 'cem']",['go'],['ti'],['di'],['šestin']
detonacija,['se'],['vo'],['dima'],['mu'],['gu'],"['p', 'a']",['jima'],['čevi'],"['N', 'em']","['šk', 'a']",['me'],"['lč', 'e']",['tundr']
devAc,['oce'],['A'],['stima'],['tu'],"['bac', 'a']",[''],['vima'],['hovi'],"['N', 'em']",['t'],['ji'],['lu'],"['kruš', 'k']"
devalvacija,"['s', 'ke']",['go'],['etima'],"['š', 'ku']","['L', 'a']",['la'],['stima'],['ti'],['mo'],['stAk'],"['n', 'a']","['pč', 'e']",['sujetno']
devastacija,['eri'],['Ao'],['ći'],['zi'],"['dac', 'a']","['n', 'a']",['mama'],['li'],['lom'],['tAk'],"['p', 'a']",['eri'],['lubenic']
dever,['i'],['je'],"['š', 'cima']",['etu'],"['ić', 'a']","['s', 'a']",['lima'],['ci'],"['p', 'om']",['in'],['ga'],['ri'],['kriptologij']
devetica,"['k', 'ce']",['i'],"['šci', 'ma']",['su'],[''],['la'],"['N', 'ima']",['a'],"['ć', 'cem']",['žAk'],['ići'],['ine'],['gad']
devetina,"['n', 'a']",['žAk'],['lima'],['mi'],"['n', 'a']","['L', 'a']",['cima'],"['m', 'a']","['š', 'cem']",['ga'],['i'],,['bušel']
devetka,"['N', 'e']",['hu'],"['a', 'ima']",['jelu'],"['ev', 'a']","['s', 'ca']","['mi', 'a']",['ci'],['eri'],"['j', 'a']",['ki'],['lu'],['plakaN']
devica,,['h'],['nima'],"['N', 'u']",,['le'],['bama'],['ti'],['ju'],['l'],['ci'],"['a', 'če']",['međic']
devijacija,['le'],['ko'],['mima'],['mu'],"['žak', 'a']",['oga'],['em'],['evi'],[''],['zAc'],['dci'],['šče'],['zek']
devojka,['ge'],['h'],['im'],['cetu'],"['s', 'a']",['čoveka'],"['lci', 'ma']",['Ludi'],['gom'],['zAc'],['a'],['e'],['puškar']
devojče,['sli'],['h'],['tima'],['lu'],"['oc', 'a']",['e'],"['a', 'ima']","['č', 'ci']",['čovekom'],['zAc'],['mi'],['ško'],['žensko']
devojčica,"['m', 'a']",['dAc'],"['šci', 'ma']",['šci'],['Ludi'],['eta'],['vima'],"['p', 'ci']","['p', 'om']",['o'],['e'],['sli'],['haub']
dezerter,['a'],"['s', 'a']","['š', 'cima']",['sli'],"['al', 'a']",['eta'],,"['p', 'a']","['le', 'm']",['Ac'],['ške'],['ju'],['inicijator']
dezinfekcija,['tke'],['ho'],['evima'],"['l', 'ku']",['li'],['ina'],['kama'],"['n', 'ovi']","['š', 'cem']",['tac'],['ovi'],['u'],['historičar']
dezinformacija,['ke'],['r'],['rima'],['ju'],"['et', 'a']","['o', 'ka']",['ađu'],['li'],['cetom'],"['šk', 'a']",['lci'],"['pč', 'e']","['šamaniz', 'm']"
dezinsekcija,"['s', 'ce']",['ćAc'],"['š', 'cima']",['Li'],"['l', 'a']",['eri'],['Ludima'],"['n', 'ovi']",['ri'],"['A', 'm']",['Li'],['ško'],['fajrunt']
dezintegracija,['eri'],['z'],['Lima'],['etu'],['li'],['ha'],"['s', 'kovima']",['hovi'],['ju'],,['lci'],"['ćč', 'e']","['smot', 'k']"
dezorganizacija,"['d', 'ke']",['zAk'],['dima'],['ocu'],"['et', 'a']","['a', 'ka']",['vima'],"['v', 'a']",['eri'],['va'],['sti'],['ine'],['burk']
dečak,"['n', 'a']",['ju'],['lima'],['Li'],"['N', 'a']",['ške'],['vima'],['govi'],['nom'],['dAk'],"['s', 'kovi']",['Ao'],['pohlep']
dečaštvo,"['v', 'a']",['l'],"['jeli', 'ma']",,"['k', 'a']","['p', 'ca']",['mima'],['ća'],"['l', 'kom']",['z'],['lovi'],['u'],['učesni']
dečko,['iće'],['ćAc'],['govima'],['ome'],"['c', 'a']",['sli'],"['zi', 'ma']",['ši'],['šLu'],['v'],['šci'],"['lč', 'e']",['kosin']
dešNak,['čeve'],['ku'],"['dci', 'ma']",['hu'],"['l', 'a']",['ri'],['slima'],"['m', 'a']","['N', 'em']",['a'],['ki'],['hu'],['poLu']
dešNakiNa,['me'],"['a', 'a']",['čevima'],['inu'],"['ac', 'a']","['N', 'a']","['s', 'kovima']",['čevi'],['etom'],"['h', 'a']",['evi'],['e'],['bezbolnost']
diNa,['kove'],['lAk'],['Lama'],['Li'],['a'],['sli'],"['jeli', 'ma']",['ti'],"['k', 'cem']",['sAk'],['čevi'],['ce'],['žiraf']
did,['Lude'],['zAk'],['Lima'],['di'],"['žak', 'a']",['oga'],,['ci'],['jom'],['žAk'],['ške'],['sli'],"['orkest', 'r']"
diftong,['Lude'],['z'],['rima'],['si'],['di'],"['z', 'a']",['lovima'],['Ludi'],['Lom'],['zAk'],['o'],['vo'],['kočnic']
diftongizacija,"['ć', 'ce']",['dAk'],['šima'],"['t', 'ku']",['ti'],['le'],"['š', 'cima']",['ci'],['com'],['žAk'],"['h', 'a']",['ho'],['smer']
difuzija,['ši'],['z'],['rima'],"['š', 'cu']",['adi'],[''],['Ludima'],['ve'],,['ko'],['le'],['ti'],['sredNa']
digitron,['iće'],['go'],['vama'],['ku'],['ci'],['la'],['dima'],['be'],['inom'],['bAc'],"['ć', 'ci']",['eri'],['štokavštin']
digresija,['se'],['dAk'],['mima'],['ome'],"['ak', 'a']","['N', 'a']",['tima'],['si'],['nom'],"['tk', 'a']","['j', 'a']",['go'],['utjeh']
dijabetes,['i'],,['hama'],['vi'],"['zac', 'a']",['ke'],"['a', 'ima']",['ga'],['eri'],"['L', 'a']",['ci'],['te'],"['tip', 'k']"
dijabetičar,['kove'],['vo'],"['ma', 'a']",['ocu'],['li'],['di'],['vima'],"['p', 'ci']","['p', 'om']",['h'],['ri'],['e'],['korov']
dijabetičarka,['ške'],"['g', 'a']",['sima'],['ju'],['će'],['eri'],"['ma', 'a']",['jeli'],['etom'],['zAk'],['le'],['oče'],['otočić']
dijafragma,['love'],['ku'],"['scim', 'a']","['a', 'ku']",['ki'],['sli'],"['scim', 'a']",['si'],"['N', 'em']",[''],['a'],['i'],"['vat', 'r']"
dijagnostičar,"['ć', 'ce']","['a', 'a']","['ići', 'ma']","['l', 'ku']",['čadi'],['ve'],['ima'],['ća'],[''],['dAk'],['kovi'],"['p', 'e']",['trub']
dijagnostičarka,"['ć', 'ce']","['N', 'a']",['adi'],['nu'],"['v', 'a']",['li'],['tima'],['ci'],['em'],['ka'],['govi'],['lu'],['žuč']
dijagnoza,"['n', 'a']",['er'],['zovima'],"['k', 'cu']","['zac', 'a']",,['govima'],['be'],['com'],['sAc'],['sci'],['ko'],['brusnic']
dijagonala,['i'],['A'],['hovima'],['cu'],['ga'],['he'],['kima'],['Ludi'],['i'],"['L', 'a']","['t', 'a']",['bo'],['dijalektologij']
dijagram,"['N', 'e']",['io'],['lima'],"['p', 'cu']",['e'],['oga'],['hama'],['ji'],['etom'],['ce'],['ćo'],['tko'],['detektiv']
dijahronija,['di'],"['c', 'a']",['tima'],"['N', 'u']","['k', 'a']","['š', 'ca']",['lovima'],"['n', 'a']",['mom'],['čovek'],['govi'],['hu'],['tetrar']
dijakronija,"['v', 'a']",['tAk'],['šima'],['vu'],['ci'],['ri'],['ma'],"['a', 'i']","['č', 'em']",['vo'],['he'],['Lu'],['suživot']
dijalog,['ve'],"['k', 'c', 'a']","['sci', 'ma']",['mi'],"['ev', 'a']","['p', 'ca']",['govima'],['ća'],"['š', 'cem']",['tac'],['e'],"['p', 'e']",['bič']
dijamant,"['N', 'e']",['e'],['lovima'],['sli'],"['zak', 'a']","['s', 'a']",['kovima'],"['s', 'kovi']",['Lom'],"['tk', 'a']",['tke'],['če'],['ured']
dijareja,['eve'],"['j', 'a']",['slima'],['bi'],['iju'],['sti'],['ocima'],['kovi'],['ocem'],['go'],['sci'],[''],['rubeol']
dijeta,"['a', 'ke']",['l'],"['šci', 'ma']","['a', 'u']","['ev', 'a']",['ga'],['gama'],"['h', 'a']","['le', 'm']",['stAk'],['kovi'],['ne'],['ličnost']
dikcija,"['N', 'e']","['k', 'c', 'a']",['vima'],"['p', 'cu']","['k', 'a']",['ke'],['cima'],"['v', 'a']","['ć', 'cem']","['h', 'a']",['he'],['ke'],['avlij']
dikka,['čad'],['bA'],['mima'],['mi'],['iju'],['ke'],['ma'],['ići'],['ju'],['sAk'],['i'],['je'],['bubuLičavost']
dikobraz,['me'],['gu'],['rima'],"['š', 'cu']","['čev', 'a']",['sti'],['stima'],"['n', 'ovi']",['jom'],['bA'],['evi'],['je'],['dragstor']
diktat,['i'],['ku'],['zovima'],"['p', 'cu']","['tac', 'a']","['v', 'a']","['scim', 'a']",['šci'],['đu'],['sAo'],"['m', 'a']",['čoveče'],"['intelek', 't']"
diktator,['sli'],['u'],['gama'],['mu'],['sli'],"['č', 'ca']",['kovima'],['di'],['ma'],['tac'],['ke'],['ke'],['svez']
diktatorica,['čeve'],['go'],,['ma'],"['kov', 'a']",['ge'],['ćom'],"['k', 'ci']","['jel', 'om']",['bAc'],['ćo'],"['a', 'če']",['zemunic']
diktatorka,['ću'],['Ac'],"['s', 'kovima']","['s', 'cu']",['gu'],"['s', 'ca']",['ama'],"['s', 'kovi']",['bom'],['n'],"['s', 'kovi']",['Lu'],['tik']
diktatura,['oce'],"['j', 'a']","['s', 'cima']",['vu'],"['l', 'a']",['ha'],['ćom'],['zovi'],['ću'],['čovek'],['čevi'],['oče'],['uzdržavaN']
dilema,"['c', 'a']",['ho'],['hovima'],['vu'],"['n', 'a']","['š', 'ca']",['stima'],['a'],"['s', 'com']",['sAc'],['tke'],[''],['današNic']
diler,"['n', 'a']",['Ak'],['Ludima'],['vu'],"['jel', 'a']","['s', 'ca']",['čevima'],"['t', 'a']",['kom'],['Ak'],['ke'],['lu'],"['mas', 'l']"
diletant,['love'],"['t', 'k', 'a']","['p', 'cima']","['N', 'u']",['iju'],"['a', 'ka']",['rima'],['Li'],"['N', 'em']",['a'],['tke'],['oče'],['ucen']
dim,['Lude'],['zAk'],"['s', 'kovima']",['jelu'],"['L', 'a']",[''],"['ma', 'a']",['eri'],['jom'],['dAk'],['ge'],['o'],['razdvojenost']
dimNak,['ge'],['Ak'],['evima'],['vi'],"['ak', 'a']",['ta'],['nima'],['ri'],['tom'],['va'],['čadi'],['ne'],"['kruhoborst', 'v']"
dimNačar,['ti'],['dAc'],['govima'],['u'],"['t', 'a']",['ja'],['vima'],['dci'],"['č', 'em']","['h', 'a']","['s', 'kovi']",['vo'],['žalfij']
dimenzija,['ke'],['dAk'],['cima'],"['s', 'ku']",['će'],['ke'],['lima'],['kovi'],"['l', 'kom']",,['evi'],['ko'],['plijenor']
dimničar,"['a', 'e']","['N', 'a']",['kovima'],['mi'],['sti'],['ha'],['čevima'],,"['l', 'kom']",['ko'],['e'],['te'],['odmerenost']
dina,"['a', 'ke']","['s', 'a']",['bama'],['ku'],"['bac', 'a']",['eta'],"['sci', 'ma']",[''],[''],['Ac'],['Ludi'],['ško'],['kopč']
dinamika,['be'],['k'],['sima'],"['l', 'ku']",['adi'],"['oc', 'a']","['ma', 'a']",['me'],"['jel', 'om']",['a'],['o'],,['kravar']
dinamit,['ad'],"['t', 'k', 'a']",['lima'],"['a', 'ku']","['ba', 'a']","['oc', 'a']",['Lima'],"['p', 'ci']","['ć', 'cem']",['e'],['je'],['hu'],['bajam']
dinamo,['ške'],['je'],['lima'],['jelu'],"['al', 'a']","['t', 'ka']","['s', 'kovima']","['s', 'kovi']",[''],['ma'],['čevi'],['go'],['slušateLstv']
dinar,['ri'],['z'],"['sci', 'ma']",['ti'],"['sac', 'a']",['e'],['čađu'],['šci'],"['p', 'om']",['e'],['ti'],['ke'],['krajni']
dinastija,['i'],"['g', 'a']",['vama'],['vi'],"['et', 'a']",['a'],['tkama'],"['č', 'ci']",['kom'],['i'],['me'],['ke'],['ribar']
dinosaurus,"['et', 'a']","['s', 'c', 'a']",['zovima'],['etu'],['sli'],,"['šci', 'ma']",['ji'],"['č', 'em']",['ko'],['ići'],['ke'],['zastor']
dioba,['je'],['tAk'],"['ići', 'ma']",['di'],['će'],"['a', 'ka']","['z', 'ima']",['i'],['nom'],['tAc'],['be'],['če'],['taLig']
dionica,['čeve'],,['ocima'],"['š', 'cu']","['zac', 'a']","['k', 'ca']",,['ad'],[''],['lAc'],"['p', 'a']",['Ao'],['kajgan']
diploma,['di'],['dAk'],"['s', 'kovima']",['ocu'],"['h', 'a']","['v', 'a']","['p', 'ima']",['ad'],"['a', 'kom']",['sAo'],['čevi'],['i'],['hodočašć']
diplomacija,['i'],['dAc'],['tima'],['bi'],['a'],"['a', 'ka']",['kima'],"['č', 'ci']",['jem'],['tAc'],"['N', 'i']",['o'],['epidemij']
diplomat,"['v', 'a']",['mu'],"['jeli', 'ma']","['l', 'ku']","['j', 'a']",['čoveka'],['slima'],['ji'],['ju'],['i'],['sli'],['vo'],['da']
direktor,['sti'],['ku'],['čevima'],"['p', 'u']",['e'],['sli'],['kima'],['Li'],['om'],['bA'],['le'],['ko'],['razin']
direktorica,"['k', 'ce']",['ho'],['mama'],['čoveku'],"['ov', 'a']",['li'],"['k', 'cima']","['č', 'ci']","['N', 'em']",['L'],['ši'],['že'],['nadničar']
direktorij,['me'],"['g', 'a']",,['čoveku'],['e'],['di'],['tkama'],['Ludi'],['om'],['t'],['ke'],['ku'],['koncentrat']
direktorijum,['e'],['tAk'],"['lci', 'ma']",['mu'],"['hov', 'a']","['N', 'a']",['hama'],['sli'],['kom'],['lAk'],['hovi'],"['pč', 'e']",['Danari']
dirhem,['ke'],['ta'],['etima'],['Lu'],"['oc', 'a']","['s', 'ka']",['lima'],"['p', 'ci']",['ocem'],['ho'],"['p', 'ci']",['tko'],['transverzal']
dirigent,['ti'],['Ak'],"['k', 'cima']","['p', 'cu']","['dac', 'a']",['ka'],['mima'],['evi'],,['žAc'],['ga'],['ku'],['hadron']
disciplina,['di'],['bA'],"['s', 'kovima']",['ci'],"['k', 'a']","['s', 'a']",,['sti'],['jem'],['sAo'],"['a', 'i']",['ce'],['filozofij']
disekcija,"['m', 'a']","['j', 'a']","['s', 'kovima']","['ć', 'cu']",['di'],"['p', 'ca']",['em'],"['p', 'ci']",['ocem'],['st'],['ga'],['i'],['dezinformacij']
disforija,['a'],"['c', 'a']","['N', 'ima']","['a', 'ku']","['s', 'kov', 'a']",['ja'],['Lima'],['ji'],['hom'],['va'],['ići'],['u'],['cigar']
disident,['he'],['vo'],['cima'],"['s', 'cu']","['žak', 'a']",['ške'],['vama'],"['et', 'a']",['Lom'],['ka'],['ići'],"['a', 'u']",['ilegal']
disimilacija,['se'],['c'],['škama'],['zu'],"['ov', 'a']","['s', 'ka']",['škama'],"['n', 'a']",['lom'],['ka'],['hovi'],['oče'],['nogic']
disipacija,['kove'],['dAc'],"['ma', 'a']",['zi'],"['ov', 'a']","['k', 'ca']","['k', 'cima']",[''],"['k', 'cem']",['lAc'],['si'],['ko'],['magnat']
disjunkcija,['tke'],['e'],['dima'],['tu'],"['sac', 'a']",['čoveka'],"['zi', 'ma']",['ovi'],,['v'],['eri'],['ke'],['brkoN']
diskordijanizAm,"['n', 'a']","['N', 'a']","['ć', 'cima']",['cu'],['iju'],['ha'],['kima'],['be'],"['ć', 'cem']",['h'],['ići'],['čoveče'],['narkoz']
diskriminacija,['eve'],['zAc'],['mima'],['bi'],"['žac', 'a']","['L', 'a']",['zovima'],['ge'],['ri'],['c'],"['a', 'ci']","['pč', 'e']",['razularenost']
diskusija,[''],['c'],"['s', 'kovima']",['ku'],['gu'],['je'],['erima'],['ške'],"['p', 'em']",['čovek'],"['h', 'a']",['sli'],['poplav']
diskvalifikacija,['sti'],"['z', 'a']",['mima'],['gu'],"['ev', 'a']","['p', 'ca']",['lovima'],['dci'],['gom'],"['L', 'a']",['mi'],['ško'],['obešenic']
dislokacija,['e'],"['p', 'c', 'a']",['adi'],['su'],"['oc', 'a']",['i'],['em'],['ri'],['inom'],['Ac'],['adi'],['te'],['membran']
disocijacija,"['p', 'e']",['c'],"['šci', 'ma']",['inu'],['eri'],['eri'],['rima'],"['n', 'a']",['šLu'],"['h', 'a']",,"['lč', 'e']",['legend']
distorzija,"['š', 'ce']",['bAc'],"['ma', 'a']","['s', 'cu']","['žak', 'a']",['le'],"['šci', 'ma']",['me'],['gom'],['d'],['ške'],['ho'],['kolonizator']
distribucija,['le'],['Lu'],['tima'],['zu'],"['c', 'a']",['a'],"['ići', 'ma']","['v', 'a']",,['st'],['ci'],"['kč', 'e']",['debi']
div,['li'],"['c', 'a']",['kima'],[''],['ama'],"['č', 'ca']",['jama'],['evi'],"['p', 'om']",['čovek'],['ve'],['i'],['fotografij']
divLak,['eve'],"['k', 'c', 'a']",['škama'],['etu'],"['lov', 'a']",['ške'],['Ludima'],['ške'],['mo'],['sAk'],['zi'],['oče'],"['špekulan', 't']"
divLakiNa,['ke'],"['s', 'k']",,['tu'],"['čev', 'a']","['z', 'a']","['s', 'kovima']",['evi'],['li'],['žAk'],['ga'],['oče'],['etnomuzikologij']
divLakuša,['je'],['A'],['rima'],"['p', 'cu']",['e'],['ka'],['čađu'],['ad'],['škom'],['sAk'],['lovi'],['ine'],['licitacij']
divLaluk,['sli'],['bA'],['čevima'],['sti'],"['žak', 'a']","['s', 'ca']",['im'],['ići'],['com'],['zAk'],['jeli'],['ško'],['obojic']
divLan,['i'],"['A', 'm']",['Lama'],['jelu'],"['žak', 'a']",['li'],['dima'],['li'],"['s', 'kom']",['sAc'],"['N', 'i']",['tko'],['toplomer']
divLaštvo,['eve'],['u'],"['k', 'cima']","['t', 'ku']",,['sli'],['lovima'],"['j', 'a']",['u'],['v'],['ga'],['lu'],['biLožder']
diza,['je'],"['s', 'k']",['šima'],['sli'],['sli'],['ka'],['slima'],['i'],"['N', 'em']",['io'],['dci'],['te'],['krčmar']
dizajn,['eri'],['vo'],['im'],['oj'],[''],"['L', 'a']","['lci', 'ma']",['li'],['bom'],['zAc'],['o'],['u'],"['horizon', 't']"
dizajner,['ve'],['st'],"['lci', 'ma']","['a', 'ku']","['ba', 'a']","['š', 'ca']",['mama'],"['p', 'i']",['ri'],['A'],['evi'],"['p', 'e']",['buranij']
dizalica,"['p', 'a']",['t'],['kovima'],['sti'],[''],['sli'],['em'],['ve'],[''],['io'],['evi'],['če'],"['domaćinst', 'v']"
dizalo,['love'],"['oc', 'a']","['p', 'cima']",['Lu'],"['k', 'a']",['sli'],"['p', 'ima']","['n', 'a']",['ri'],['l'],['ge'],['gu'],['kapitulacij']
dizna,"['l', 'ke']",[''],['ima'],['ome'],"['kov', 'a']",['ca'],['Lima'],"['č', 'ci']",['ri'],[''],"['a', 'i']",['le'],['vulkan']
djelovaNe,['se'],"['z', 'a']",['dima'],['sti'],"['zac', 'a']",['ma'],"['jeli', 'ma']",['zi'],['mo'],['tac'],['dci'],,['prognoz']
djeva,['ti'],['hu'],['hovima'],['cetu'],"['tak', 'a']","['oc', 'a']",['im'],['di'],['đu'],['ce'],['si'],['me'],['trp']
djevojčuLAk,"['m', 'a']","['p', 'c', 'a']","['k', 'cima']",['zu'],"['a', 'a']","['p', 'a']",['lima'],['čad'],"['p', 'om']","['L', 'a']",['Li'],"['ćč', 'e']",['devic']
djevojčurAk,,['žAc'],['slima'],['mu'],"['a', 'ak', 'a']","['s', 'ka']",['adi'],['zovi'],"['a', 'kom']",['in'],['e'],['lu'],"['somnabuliz', 'm']"
dlaka,"['m', 'a']",['dAc'],['čadi'],['ti'],"['k', 'a']",['ge'],"['dci', 'ma']",['ci'],['bom'],"['A', 'm']",['ke'],['že'],['cimer']
