,1.imp.prs.pl,1.ind.prs.pl,1.ind.prs.sg,1.prs.pl.sbjv,1.sg.prs.cond,1.sg.prs.sbjv,2.ind.pl.pst,2.ind.sg.pst,2.pl.pst.sbjv,2.prs.cond.pl,2.sg.prs.cond,2.sg.pst.sbjv,3.ind.fut.pl,3.ind.fut.sg,3.pl.pst.sbjv,3.prs.pl.sbjv,3.sg.pst.sbjv,imp.prs.2.sg,ind.1.pl.ipfv,ind.1.pst.sg,ind.1.sg.ipfv,ind.3.pl.ipfv,ind.3.pl.pst,ind.3.prs.pl,ind.3.prs.sg,ind.3.sg.ipfv,ind.3.sg.pst,ind.fut.1.pl,ind.fut.1.sg,ind.fut.pl.2,ind.fut.sg.2,ind.pl.2.ipfv,ind.prs.2.sg,ind.sg.2.ipfv,inf,m.ptcp.pl.pst,m.ptcp.sg.pst,pl.1.prs.cond,pl.1.pst.sbjv,pl.3.prs.cond,pl.imp.prs.2,pl.ind.1.pst,pl.ind.prs.2,pl.prs.2.sbjv,ptcp.pl.pst.f,ptcp.prs,ptcp.sg.pst.f,sg.1.pst.sbjv,sg.3.prs.cond,sg.3.prs.sbjv,sg.prs.2.sbjv,stem
clamecer,"['aʃ', 'ɔ̃']","['Es', 'ɔ̃']",['E'],[nan],"['ɛ', 'əʁE']",['as'],"['aɲ', 'it']","['aɲ', 'i']","['O', 'ʁisje']",['iʁje'],"['Ø', 'əʁE']",['ys'],"['ɛ̃d', 'ʁ', 'ɔ̃']","['od', 'ʁa']",['jis'],[nan],"['v', 'i']",['o'],"['ən', 'jɔ̃']",['Oly'],"['O', 'ʁE']","['O', 'E']","['iʁ', 'v']",['m'],[nan],['EsE'],"['e', 'a']","['O', 'ʁiʁ', 'ɔ̃']",['miʁE'],"['ɔ', 'əʁ', 'e']",['uvʁa'],"['Ø', 'je']",['ø'],"['was', 'E']","['w', 'e']",['ti'],"['O', 'ʁ']",['yəʁjɔ̃'],"['k', 'isjɔ̃']","['uv', 'ʁE']","['d', 'e']",['alym'],"['w', 'e']",['je'],"['ə', 'n']",['Ezɑ̃'],['d'],"['wa', 'jas']",['oaʁE'],"['sw', 'a']",['l'],['mEkɔ̃tɑ̃t']
clamer,['jɔ̃'],"['m', 'ɔ̃']",['ɛ̃'],['Ezjɔ̃'],"['Eʁ', 'E']",['iz'],['Etit'],['mi'],"['O', 'ʁisje']","['tʁi', 'je']","['wj', 'wjEa', 'Eaʁ', 'E']",['s'],"['œ', 'əʁ', 'ɔ̃']",['ʁiʁa'],"['t', 'is']",['ɛt'],"['ø', 'a']",['ɛ̃'],"['ɔlv', 'jɔ̃']","['t', 'i']","['e', 'E']","['t', 'E']","['O', 'ʁiʁ']",['was'],['jɛ̃'],"['t', 'E']","['d', 'i']","['viʁ', 'ɔ̃']",['aʁE'],"['wj', 'wjEa', 'Eaʁ', 'e']",['tʁa'],"['j', 'e']","['ɔ', 'ʁ']","['o', 'E']","['E', 'e']",['Eky'],"['e', 'E', 'e']","['wa', 'ʁjɔ̃']",['wajasjɔ̃'],"['u', 'ʁE']","['d', 'e']","['o', 'am']","['tz', 'tz', 'e']","['d', 'je']",['ɛ̃t'],['dɑ̃'],['oz'],['Ekys'],"['ʁ', 'E']",['aɲ'],['ɥis'],['kɔ̃ʒEd']
clamper,"['ʁ', 'ɔ̃']","['v', 'ɔ̃']",['œ'],['sjɔ̃'],"['od', 'ʁE']",['d'],['ɥat'],['Eɲi'],"['Ø', 'isje']","['wj', 'wjEa', 'Eaʁje']","['Eʁ', 'ʁE']",['ulys'],"['Eʁ', 'ʁɔ̃']",['tiʁa'],"['Ø', 'is']",['ɔ'],"['Eɲ', 'i']",['i'],['zjɔ̃'],"['O', 'E']",['E'],"['p', 'E']","['o', 'Eʁ']",['ʁ'],['wa'],"['waE', 'jE']",['Oly'],"['ʁ', 'ɔ̃']",['aʁE'],"['waʁ', 'e']","['ɛ', 'əʁa']","['ə', 'n', 'je']",['ɛ'],['uE'],['tiʁ'],['y'],"['O', 'e']","['E', 'əʁjɔ̃']","['O', 'ʁisjɔ̃']","['Eʁ', 'ʁE']","['E', 'e']","['wa', 'jam']","['ul', 'e']",['sje'],['vi'],['Ejɑ̃'],"['ɥ', 'e']",['fys'],['yəʁE'],['oz'],['ø'],['dEtʁɑ̃p']
claper,"['Et', 'ɔ̃']","['o', 'ɔ̃']",['sɥi'],"['E', 'ɔ̃']",['yəʁE'],['iv'],"['Ø', 'at']","['u', 'y']","['v', 'isje']","['ɛ', 'əʁje']",['jɛ̃dʁE'],"['t', 'is']",[nan],[nan],['was'],"['waE', 'j']","['al', 'a']",['i'],"['i', 'jɔ̃']","['j', 'E']",['ozE'],"['Et', 'E']","['o', 'Eʁ']",['z'],"['E', 'ɛ']","['uv', 'E']","['u', 'y']","['œ', 'əʁ', 'ɔ̃']","['E', 'əʁE']","['Eʁʁ', 'e']","['Eʁ', 'ʁa']","['al', 'je']",['y'],"['Øv', 'E']","['u', 'iʁ']","['Ø', 'i']",['Oly'],"['œ', 'əʁjɔ̃']","['fys', 'jɔ̃']",['udʁE'],['Eɲe'],['wam'],"['wEa', 'Ea', 'je']","['wEa', 'Ea', 'je']",['y'],['dɑ̃'],['k'],"['e', 'E', 'as']","['ɔ', 'əʁE']",['iz'],"['waE', 'j']","['fœj', 't']"
clapir,"['iv', 'ɔ̃']","['ɔ̃', 'v']",['o'],"['Eʁ', 'jɔ̃']","['Øv', 'ʁE']",[''],"['O', 'ʁi', 't']",['ʁi'],"['ə', 'asje']",['udʁije'],"['iʁ', 'E']",['alys'],"['Ø', 'əʁ', 'ɔ̃']",['viʁa'],['akis'],['ɔ'],['ua'],['u'],"['wEa', 'Ea', 'jɔ̃']",['wE'],"['Ø', 'E']","['k', 'E']","['ø', 'Eʁ']",['iv'],['je'],['uE'],[''],"['watʁ', 'ɔ̃']",['EtiʁE'],"['iʁ', 'e']",['viʁa'],"['je', 'v']","['ou', 'oulv']","['wa', 'jE']",['ɔʁ'],['uly'],"['O', 'e']",['uʁjɔ̃'],['alysjɔ̃'],"['jɛ̃d', 'ʁE']",['aɲe'],"['im', 'v']","['s', 'e']","['y', 'je']",['k'],['ɔlvɑ̃'],"['O', 'e']",['zis'],"['Øv', 'ʁE']",['aɲ'],['ɛs'],['sɑ̃timɑ̃taliz']
clapoter,"['O', 'ʁ', 'ɔ̃']","['iz', 'ɔ̃']",['wa'],"['Eʁ', 'jɔ̃']",['OʁE'],['k'],['lyt'],"['Ø', 'i']","['fys', 'je']",['oʁje'],['oʁE'],"['u', 'ys']",['Eʁɔ̃'],"['uv', 'ʁa']",['ulys'],['k'],['aly'],['ɛ'],"['z', 'j', 'ɔ̃']",['Eɲi'],"['wa', 'jE']","['m', 'E']","['O', 'ʁiʁ']","['s', 'ɔ̃']","['ɔ', 'ʁ']",['aɲE'],"['ə', 'a']","['jiʁ', 'ɔ̃']","['Odʁ', 'E']","['oʁ', 'e']","['i', 'ʁa']",['zje'],['y'],"['əv', 'E']","['Ø', 'e']","['Ø', 'i']",['y'],"['jwa', 'jwaEʁjɔ̃']","['Ø', 'asjɔ̃']",['viʁE'],['Ete'],['lym'],"['O', 'ʁe']","['E', 'je']",['aly'],"['ɑ̃', 'v']",['Oly'],"['p', 'is']","['Eʁ', 'ʁE']",['jɛʁ'],['i'],['ʁEaktiv']
claquemurer,"['ɔlv', 'ɔ̃']","['ən', 'ɔ̃']",[nan],"['E', 'jɔ̃']","['ɛ̃d', 'ʁE']",['oz'],"['zt', 'ztit']",['fy'],['misje'],['oʁje'],"['œ', 'əʁE']",['mis'],"['jɛ̃d', 'ʁɔ̃']",['Eʁʁa'],['alys'],"['ɛ', 'j']","['aɲ', 'i']",[''],['izjɔ̃'],['uly'],"['waE', 'jE']","['v', 'E']","['Ø', 'Eʁ']",['ɛs'],"['wa', 'jE']",['lE'],"['u', 'y']","['Eʁʁ', 'ɔ̃']",['tʁE'],"['ud', 'ʁe']",['waʁa'],"['Et', 'je']","['v', 'a']","['Es', 'E']",['ʁ'],['y'],['aly'],['əʁjɔ̃'],"['O', 'ʁisjɔ̃']",['səʁE'],['me'],"['O', 'ʁim']",['ʁe'],"['al', 'je']",['ji'],"['E', 'jɑ̃']","['o', 'e']",['ɥas'],['jɛ̃dʁE'],['ø'],"['waE', 'j']","['dEbl', 'j']"
claquer,"['ɔlv', 'ɔ̃']",['sɔm'],['œ'],"['wa', 'jɔ̃']","['waE', 'waEʁE']",['wav'],"['wa', 'jat']","['o', 'a']","['k', 'isje']",['əʁje'],"['y', 'ʁE']",['ys'],"['u', 'ʁ', 'ɔ̃']","['iʁ', 'a']",['jis'],['was'],['ja'],"['E', 'ɛ']","['i', 'jɔ̃']",['vi'],"['t', 'E']","['z', 'E']","['zʁ', 'zʁiʁ']",['jɛʁ'],['je'],"['e', 'E', 'E']",['i'],[nan],"['ɛ̃d', 'ʁE']","['i', 'ʁe']",['miʁa'],['je'],['s'],"['e', 'E', 'E']",['ɑ̃dʁ'],"['Ø', 'e']",['z'],['ʁjɔ̃'],['isjɔ̃'],['pʁE'],['ve'],['vim'],"['ɥ', 'e']",['zje'],['ut'],"['o', 'ɑ̃']",['k'],['jis'],['iʁE'],['y'],['v'],"['pjan', 't']"
clarifier,"['e', 'ɔ̃']",['wɔ̃'],['je'],"['ən', 'jɔ̃']",['tʁE'],['was'],['Etit'],['Eky'],['tisje'],"['y', 'ʁje']","['u', 'ʁE']","['O', 'as']","['jɛ̃dʁ', 'ɔ̃']",['kʁa'],['ɥas'],['œv'],['ua'],['ɛ'],['Ezjɔ̃'],['ɥE'],['yvE'],"['Eʁ', 'E']",['ziʁ'],['iv'],['a'],"['E', 'jE']",['Eti'],"['wj', 'wjEa', 'Eaʁ', 'ɔ̃']",['EtʁE'],"['waʁ', 'e']","['jwa', 'jwaEʁa']","['d', 'je']",['E'],"['al', 'E']","['e', 'e']","['ɥ', 'e']",['d'],"['i', 'ʁjɔ̃']",['Olysjɔ̃'],"['œ', 'əʁE']","['swa', 'je']","['p', 'im']",['Eɲe'],['Ezje'],['ʁt'],['əzɑ̃'],['ly'],"['E', 'as']",['ʁiʁE'],['ɔlv'],['ɛ'],"['bast', 'n']"
classer,"['O', 'ʁ', 'ɔ̃']","['d', 'ɔ̃']",['œ'],"['wEa', 'Ea', 'jɔ̃']",['waʁE'],"['ɛ', 'j']",['lyt'],['aly'],['sje'],['watʁije'],['EʁE'],['ɛ̃s'],"['jwa', 'jwaEʁ', 'ɔ̃']",['jEʁa'],['Etis'],['y'],['ji'],"['ɔ', 'ʁ']","['Ø', 'ɔ̃']",['Eti'],"['o', 'E']",['EɲE'],['miʁ'],['wa'],['i'],['EzE'],"['u', 'y']","['əvʁ', 'ɔ̃']",['dʁE'],"['œ', 'əʁ', 'e']",[nan],"['z', 'j', 'e']",[''],"['O', 'ʁE']","['u', 'iʁ']","['w', 'e']","['ɥ', 'e']","['ʁ', 'jɔ̃']",['visjɔ̃'],['ivʁE'],"['iv', 'e']",['vim'],"['Ø', 'e']","['O', 'je']","['O', 'e']",['ənɑ̃'],['iz'],['is'],"['ʁ', 'E']",['m'],['œv'],['kyʁ']
classifier,"['Eɲ', 'ɔ̃']","['wa', 'jɔ̃']",['y'],"['u', 'jɔ̃']","['e', 'E', 'əʁE']",['t'],['Olyt'],[nan],"['k', 'isje']",['viʁje'],['ʁE'],['Eɲis'],"['Ø', 'əʁ', 'ɔ̃']","['y', 'ʁa']","['O', 'ʁis']","['ɔ', 'ʁ']","['p', 'i']",['jɛʁ'],"['E', 'ɔ̃']",['ly'],['ʁE'],"['ə', 'E']",['jiʁ'],['ɔ'],['œ'],['tE'],"['v', 'i']","['uʁ', 'ɔ̃']","['Øv', 'ʁE']",['pʁe'],"['Odʁ', 'a']","['ə', 'n', 'je']",[''],['EzE'],"['ulw', 'aʁ']","['ɥ', 'e']","['O', 'e']",['Eʁjɔ̃'],"['ɛ̃s', 'jɔ̃']",['tiʁE'],"['was', 'e']","['j', 'am']","['ɥ', 'e']",['Eɲe'],"['Ø', 'e']",['ulɑ̃'],"['ə', 'e']","['wa', 'jas']",['EtiʁE'],"['waE', 'j']",['j'],['ɑ̃dig']
claudiquer,"['iz', 'ɔ̃']","['O', 'ʁ', 'ɔ̃']",['jɛ̃'],['uvjɔ̃'],['ØvʁE'],['p'],"['e', 'E', 'at']","['Ø', 'i']",['jasje'],"['od', 'ʁ', 'je']","['wj', 'wjEa', 'Eaʁ', 'E']","['O', 'ʁis']","['əi', 'əiʁ', 'ɔ̃']",['səʁa'],['tis'],['t'],['zizi'],['aʃ'],"['e', 'E', 'ɔ̃']","['ø', 'E']","['əv', 'E']","['was', 'E']","['Eɲ', 'iʁ']",['œ'],['E'],"['was', 'E']",['i'],"['waʁ', 'ɔ̃']",['watʁE'],"['iʁ', 'e']","['i', 'ʁa']","['p', 'je']",['ø'],"['ø', 'E']","['e', 'e']",['k'],['d'],"['tʁi', 'jɔ̃']",['ysjɔ̃'],['EtʁE'],"['Ez', 'e']",['ɛ̃m'],['ʁe'],"['ul', 'je']",['ut'],['alɑ̃'],['i'],['Ekys'],['udʁE'],['k'],['iz'],['abim']
clicher,"['Es', 'ɔ̃']","['Ø', 'ɔ̃']",['sɥi'],['zjɔ̃'],['ivʁE'],['ɔ'],['Olyt'],['ɛ̃'],"['ys', 'je']",['Eʁʁje'],['uvʁE'],['lys'],"['aʁ', 'ɔ̃']",['ɑ̃dʁa'],['uas'],"['ɔ', 'ʁ']",['ɥa'],"['v', 'a']","['O', 'jɔ̃']","['e', 'E']","['Ø', 'E']","['Øv', 'E']","['ø', 'Eʁ']",['ɛt'],['ø'],"['ø', 'E']",['wa'],"['iʁ', 'ɔ̃']",['uvʁE'],[nan],['vʁa'],"['O', 'ʁi', 'je']",['je'],"['ə', 'n', 'E']","['Ø', 'e']",['y'],['ɛ'],"['y', 'ʁjɔ̃']",['ysjɔ̃'],['EtʁE'],['ve'],"['O', 'am']",['ze'],"['was', 'je']","['o', 'e']",['ʁɑ̃'],['i'],['lys'],"['œ', 'əʁE']",['oz'],['aɲ'],['kyʁaʁiz']
cligner,"['wEa', 'Ea', 'jɔ̃']",['ɔ̃'],['ø'],['aʃjɔ̃'],['əʁE'],"['ɛ', 'j']",['at'],"['d', 'i']","['ysj', 'e']","['ɑ̃dʁi', 'je']",['iʁE'],['Etis'],"['Eʁ', 'ʁɔ̃']",['iʁa'],['fys'],['wav'],['ti'],['œ'],"['av', 'jɔ̃']","['p', 'i']",['əzE'],['yvE'],"['p', 'iʁ']",['z'],"['E', 'ɛ']",['zE'],['uly'],"['kʁ', 'ɔ̃']",['EʁE'],"['yəʁ', 'e']",['Etiʁa'],"['Es', 'je']",['s'],"['O', 'ʁE']",['waʁ'],"['e', 'E', 'e']",['Eky'],"['ɛ', 'əʁjɔ̃']",['wasjɔ̃'],"['Eʁ', 'ʁE']","['ə', 'e']",['zizim'],"['əɛ', 'əɛzt', 'zt', 'e']",['sje'],['uly'],['uɑ̃'],['ɛ̃t'],"['O', 'ʁis']","['əv', 'ʁE']",['k'],"['E', 'ɛ']","['ʃ', 'l']"
clignoter,"['Ø', 'ɔ̃']","['Et', 'ɔ̃']","['v', 'E']","['ə', 'n', 'jɔ̃']",['ØvʁE'],['iv'],"['ʁi', 't']","['wa', 'ja']","['t', 'isje']",['yəʁje'],['jiʁE'],"['is', 'v']","['jɛ̃dʁ', 'ɔ̃']","['jwa', 'jwaEʁa']","['p', 'is']","['wE', 'aj', 'aj']",['ji'],[''],"['m', 'jɔ̃']",['wE'],"['E', 'v']","['av', 'E']",['yʁ'],['u'],['ɔ'],"['m', 'E']",['zi'],"['ud', 'ʁ', 'ɔ̃']",['EtʁE'],"['ɔ', 'əʁ', 'e']",['Etʁa'],"['p', 'je']","['ɔ', 'ʁ']",['ʁE'],['udʁ'],"['w', 'e']","['Ø', 'i']",['uvʁijɔ̃'],"['o', 'asjɔ̃']",['ɑ̃dʁE'],"['w', 'e']",[nan],"['E', 'e']",['Eɲe'],['ut'],['ʁɑ̃'],"['al', 'e']","['Ø', 'is']",['ivʁE'],"['wE', 'aj', 'aj']",['jɛʁ'],['afyt']
climatiser,"['iv', 'ɔ̃']","['uv', 'ɔ̃']",['jɛ̃'],"['Eɲ', 'ɔ̃']","['u', 'ʁE']","['waE', 'j']",['t'],"['wa', 'ja']","['s', 'je']","['e', 'E', 'əʁje']","['waʁ', 'E']",['ʁis'],"['Eʁ', 'ʁɔ̃']",['ivʁa'],['jas'],['sis'],['y'],['ɛ̃'],"['Øv', 'jɔ̃']","['t', 'i']",['aɲE'],"['O', 'sE']","['t', 'iʁ']",['iv'],['ɔ'],"['E', 'jE']","['O', 'a']",[nan],"['ɔ', 'əʁE']","['ɛ̃d', 'ʁ', 'e']",['aʁa'],"['E', 'e']",['ʁ'],['sE'],[''],['o'],"['wa', 'je']","['wa', 'ʁjɔ̃']","['fys', 'jɔ̃']",['EtiʁE'],"['Ez', 'e']","['O', 'ʁim']",['ue'],"['ø', 'je']",['Oly'],['vɑ̃'],"['ɥ', 'e']","['k', 'is']","['əi', 'əiʁE']",['i'],['jɛʁ'],"['ap', 'l']"
cliquer,"['o', 'ɔ̃']","['ɔ̃', 'v']",['E'],['sjɔ̃'],"['y', 'ʁE']",['z'],['mit'],['fy'],['wajasje'],"['əi', 'əiʁje']",['tiʁE'],['ɥas'],"['tʁ', 'ɔ̃']",['jɛ̃dʁa'],"['wa', 'jas']",['s'],['i'],['ɛ̃'],"['E', 'ɔ̃']",['ti'],"['av', 'E']",['əzE'],['Olyʁ'],[nan],['ɛ'],"['Øv', 'E']",['ly'],"['əi', 'əiʁ', 'ɔ̃']",['dʁE'],['Øvʁe'],['tʁa'],['zje'],['a'],['ʁE'],"['ə', 'niʁ']",['u'],"['o', 'e']",['uʁjɔ̃'],['sjɔ̃'],['ØvʁE'],"['t', 'e']",[nan],['ʁe'],"['p', 'je']",['ly'],['ənɑ̃'],['mi'],['ʁis'],"['ɔ', 'əʁE']","['E', 'ɛ']",['as'],['pɛ̃t']
cliqueter,"['ən', 'ɔ̃']","['uv', 'ɔ̃']",['ɑ̃'],"['t', 'jɔ̃']",['oaʁE'],['z'],['fyt'],['mi'],"['o', 'asje']","['ɛ', 'əʁje']","['ɔ', 'əʁE']",['zis'],"['əʁ', 'ɔ̃']","['iʁ', 'a']","['O', 'ʁis']",['al'],['ua'],"['wa', 'jE']",['zjɔ̃'],"['ø', 'E']",['wE'],['jE'],"['wa', 'jEʁ']",['ɛn'],['u'],[nan],"['j', 'a']","['uvʁ', 'ɔ̃']","['waE', 'waEʁE']","['ɛ', 'əʁ', 'e']",['uvʁa'],"['Ø', 'je']",['ɛ̃'],"['ø', 'E']",['vʁ'],['t'],"['o', 'e']",['jɛ̃dʁijɔ̃'],['misjɔ̃'],['ʁE'],"['əɛ', 'əɛzt', 'zt', 'e']",['lym'],"['p', 'e']","['al', 'je']",['i'],['ɔlvɑ̃'],['iz'],"['t', 'is']",['EʁE'],['v'],['oz'],['disɛʁn']
cliver,"['Øv', 'ɔ̃']","['e', 'ɔ̃']",['i'],"['Et', 'jɔ̃']",[nan],['ʁ'],"['O', 'ʁi', 't']",['fy'],"['ysj', 'e']","['Ø', 'əʁje']","['Øv', 'ʁE']","['j', 'as']","['E', 'əʁ', 'ɔ̃']","['u', 'ʁa']","['o', 'as']",['œ'],['ɛ̃'],['o'],"['ə', 'jɔ̃']",['ɥE'],['sE'],"['E', 'v']","['wa', 'jEʁ']",['jɛn'],['u'],"['Et', 'E']","['i', 'v']","['waʁ', 'ɔ̃']",['əʁE'],"['i', 'ʁe']","['ɛ', 'əʁa']","['ə', 'n', 'je']",['œ'],['EsE'],['vʁ'],"['O', 'ʁ']","['Ø', 'e']","['Øvʁij', 'ɔ̃']","['e', 'asjɔ̃']",['viʁE'],"['ø', 'e']","['t', 'im']",[nan],"['E', 'je']",['ɛt'],['ɑ̃'],"['j', 'e']",['ɛ̃s'],['ɛ̃dʁE'],['ʁ'],['E'],"['gl', 'z']"
clochardiser,"['aʃ', 'ɔ̃']","['E', 'ɔ̃']",['wa'],['Øvjɔ̃'],['ØvʁE'],[''],['Etit'],['Oly'],"['O', 'ʁisje']","['ʁ', 'je']","['waE', 'waEʁE']",[nan],"['Etiʁ', 'ɔ̃']","['ɔ', 'əʁa']","['E', 'as']",['aʃ'],['Eti'],['u'],"['ø', 'jɔ̃']","['v', 'i']",['aɲE'],"['al', 'E']",['wEʁ'],['ɛ'],"['ɔ', 'ʁ']","['ə', 'E']","['O', 'ʁi']","['e', 'E', 'əʁ', 'ɔ̃']","['iʁ', 'E']","['e', 'E', 'əʁ', 'e']","['ɛ', 'əʁa']",[nan],['i'],['ʁE'],['dʁ'],['Oly'],['ue'],"['ɔ', 'əʁjɔ̃']",['visjɔ̃'],['jɛ̃dʁE'],"['ə', 'e']",['uam'],"['k', 'e']","['Ø', 'e']",['iz'],['alɑ̃'],['mi'],['Etis'],['əvʁE'],['d'],['jɛn'],"['kuj', 'n']"
clocher,"['t', 'ɔ̃']",[nan],['o'],"['iv', 'jɔ̃']","['Eʁ', 'ʁE']",['ʁ'],['lyt'],['ʁi'],['sje'],"['ɛ̃dʁi', 'je']","['O', 'ʁiʁE']",['Eɲis'],"['kʁ', 'ɔ̃']",['tʁa'],['alys'],"['waE', 'j']",['ʁi'],['ɔ'],"['E', 'jɔ̃']","['Ø', 'E']","['al', 'E']",[nan],"['p', 'iʁ']",['k'],"['ɔ', 'ʁ']","['j', 'E']",['fy'],"['səʁ', 'ɔ̃']",['uvʁE'],"['viʁ', 'e']",['ivʁa'],"['Øv', 'je']",['ø'],"['e', 'E', 'E']",['Eʁiʁ'],['ɛ̃'],"['ø', 'e']",['jɛ̃dʁijɔ̃'],"['d', 'isjɔ̃']","['waE', 'waEʁE']","['ɥisj', 'e']","['k', 'im']",['e'],"['wa', 'je']",['ɛt'],['mɑ̃'],['y'],"['o', 'as']",['ɑ̃dʁE'],['ɛs'],['m'],['ʃœ̃t']
cloisonner,"['E', 'ɔ̃']","['Øv', 'ɔ̃']","['wa', 'jE']","['ən', 'jɔ̃']",['tiʁE'],['aɲ'],['t'],"['v', 'i']","['ɛ̃s', 'je']","['E', 'əʁje']","['ʁ', 'E']","['aɲ', 'is']",['Eʁɔ̃'],[nan],['was'],['p'],['i'],['ø'],"['p', 'jɔ̃']","['i', 'v']","['E', 'v']",['jE'],"['O', 'Eʁ']",['iv'],['ɔ'],"['Es', 'E']",['ɛ̃'],"['uv', 'ʁɔ̃']",['viʁE'],"['e', 'E', 'əʁ', 'e']",['ivʁa'],['aɲe'],['ɔ'],"['E', 'v']","['O', 'ʁiʁ']",['mi'],['vi'],"['kʁi', 'jɔ̃']","['o', 'asjɔ̃']",['jiʁE'],"['t', 'e']",['im'],"['O', 'ʁe']","['ij', 'ije', 'je']",['ti'],['kɑ̃'],['d'],"['o', 'as']",['səʁE'],['l'],['p'],['ʁEdiʒ']
cloner,"['Ez', 'ɔ̃']","['was', 'ɔ̃']",['sɥi'],"['d', 'jɔ̃']","['O', 'ʁiʁE']",['jɛn'],[nan],['ɛ̃'],"['jas', 'je']",['Eʁʁje'],"['e', 'E', 'əʁE']","['is', 'v']","['səʁ', 'ɔ̃']",['ʁiʁa'],"['v', 'is']",['y'],"['j', 'a']",['wa'],"['ʁi', 'jɔ̃']","['aɲ', 'i']","['Øv', 'E']","['z', 'E']","['Eky', 'ʁ']",['ɛs'],['ø'],"['O', 'ʁE']","['wa', 'ja']","['udʁ', 'ɔ̃']",['EʁE'],"['viʁ', 'e']",['Eʁa'],"['je', 'v']",['ɛ'],"['was', 'E']",['əvwaʁ'],['mi'],['t'],"['E', 'əʁjɔ̃']",['Etisjɔ̃'],['oaʁE'],"['tz', 'tz', 'e']",['jim'],"['al', 'e']",['izje'],"['w', 'e']",['əzɑ̃'],['i'],['ɥas'],['ɛ̃dʁE'],['œv'],['jɛʁ'],['ʁəman']
cloper,"['əz', 'ɔ̃']","['s', 'ɔ̃']",['E'],"['waE', 'jɔ̃']",['tʁE'],['zz'],"['wa', 'jat']","['k', 'i']","['ulys', 'je']",['səʁje'],"['ɛ', 'əʁE']",['ɥas'],"['oʁ', 'ɔ̃']","['u', 'ʁa']",['is'],['ɔlv'],"['ə', 'a']",['ø'],"['wEa', 'Ea', 'jɔ̃']","['ø', 'E']",['ɔlvE'],['zE'],['ziʁ'],['iz'],['ɛ̃'],"['uv', 'E']","['i', 'v']","['əi', 'əiʁ', 'ɔ̃']",['udʁE'],['Øvʁe'],['pʁa'],"['je', 'v']",['y'],['aɲE'],"['Ø', 'e']","['j', 'e']","['wa', 'je']","['wa', 'ʁjɔ̃']",['zisjɔ̃'],['kʁE'],"['yv', 'e']",['im'],['ɛt'],['ozje'],"['al', 'e']",['jɑ̃'],"['Ø', 'e']",['lys'],['ØvʁE'],['sis'],['al'],"['tɑ̃p', 'ʁ']"
clopiner,"['e', 'E', 'ɔ̃']","['wa', 'jɔ̃']","['E', 'ɛ']","['al', 'jɔ̃']","['waE', 'waEʁE']",['aʃ'],['Ekyt'],['zi'],['ysje'],['ʁiʁje'],['OdʁE'],"['Ø', 'as']","['Eʁ', 'ʁɔ̃']",['Eʁa'],['zis'],['oz'],"['u', 'y']","['v', 'a']","['Ø', 'jɔ̃']","['i', 'v']","['O', 'ʁE']","['Øv', 'E']",['ɥEʁ'],['iv'],['ɑ̃'],['EɲE'],"['d', 'i']","['pʁ', 'ɔ̃']",['pʁE'],['ɛ̃dʁe'],['səʁa'],['yvje'],['ɛ̃'],"['k', 'E']",['viʁ'],"['ə', 'n']",['Et'],['Etʁijɔ̃'],"['akis', 'jɔ̃']",['EʁʁE'],"['o', 'e']","['zm', 'zmim']","['w', 'e']","['iv', 'je']","['E', 'e']","['E', 'ɑ̃']",['d'],['alas'],['EʁʁE'],['v'],['œ'],['asɛʁvi']
cloquer,"['Øv', 'ɔ̃']","['m', 'ɔ̃']",['ɑ̃'],"['e', 'jɔ̃']","['waE', 'waEʁE']",['s'],"['tz', 'tzizit']","['e', 'a']",[nan],"['Odʁi', 'je']",[nan],['ɛ̃s'],"['udʁ', 'ɔ̃']",['Odʁa'],['is'],['œv'],"['aɲ', 'i']","['sw', 'a']","['aɲ', 'ɔ̃']",['ti'],"['u', 'E']","['Eʁ', 'E']","['zʁ', 'zʁiʁ']",[''],[nan],['EsE'],['fy'],"['uʁ', 'ɔ̃']",['iʁE'],['dʁe'],['yəʁa'],"['əv', 'je']","['wa', 'jE']","['ə', 'n', 'E']",['ivʁ'],"['w', 'e']","['ə', 'n']",['Odʁijɔ̃'],['uasjɔ̃'],['OʁE'],"['p', 'e']","['O', 'ʁim']","['E', 'je']","['Es', 'je']",[nan],"['O', 'sɑ̃']",['oz'],"['o', 'as']","['ʁ', 'E']",['ɥis'],"['a', 'j']",['ʁEvEj']
